"p","omega","delta","mu_e","mu_ql","mu_el","mu_qn","mu_en","mu_qa","mu_ea","mu_h","beta_nh","beta_hl","beta_hn","lambda_l","lambda_n","lambda_a","alpha","f_l","f_n","f_a","kappa","c","Tf","obsprob","T_min_l","gamma","E0","QL0","EL_s0","EL_i0","QN_s0","QN_i0","EN_s0","EN_i0","QA_s0","QA_i0","EA0","H_s0","H_i0","LogLik"
2000,7.0637734622149,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002976475637825,0.001152604630974,25.2869198077261,1660,0.8976519659683,0.676160399816886,0.575932940699613,2.18E-05,0.4,4,0.87236531054308,16.9721472346292,0.333333333333333,8201.88745007099,339.795524883799,5.27101577468866,275.689594054399,22.168190887749,30.7877381529878,3.03310066035114,13.2038046624552,214.394242872264,144451.42184313,2603.34876738216,0.00013692906993,0.998375380486101,-1294.55775155776
2000,7.16783405203754,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.002995845002412,0.001141192703934,25.9654469795375,1660,0.897783531007704,0.676856128505984,0.578824186712896,2.08E-05,0.4,4,0.8762597383537,16.928203603014,0.333333333333333,8982.75404442485,350.603518194125,4.54761128492776,278.490594424652,22.7381213819314,31.214192113965,2.89470521531284,12.4249012225161,201.000427351053,148819.30764247,2471.75126549093,0.000129141207976,0.99850966693523,-1294.5578161571
2000,7.33271495545745,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006411229752139,0.00084017368004,24.6518079676849,1660,0.705502934459806,0.581266050368672,0.56269226633134,1.43E-05,0.4,4,0.966089321634457,17.0597372982618,0.333333333333333,26095.1635971702,176.480371182969,6.31665888194262,115.606750115368,25.4328760239229,392.463298774573,0.13283455087283,7.68277901478849,21027.2845221587,156147.023168086,444.509801179165,1.62E-07,0.999993321329702,-1294.557893526
2000,7.37654469458212,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00641990583159,0.00084017368004,24.5790364970556,1660,0.700261451153677,0.583252309854107,0.568052994138057,1.44E-05,0.4,4,0.933415093243366,17.0497797324325,0.333333333333333,27500.5010738444,171.050612624853,5.87797953404656,124.990814092275,25.5014233480786,380.557748914603,0.130664780886759,7.5882582114718,22285.9065375799,144805.081762855,419.944279509972,1.33E-07,0.999994485397921,-1294.55805414227
2000,7.45390403404076,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00642406279406,0.000848575416841,26.7681994702559,1660,0.704925271431457,0.581018528353545,0.561544952447359,1.33E-05,0.4,4,0.932696632058246,17.0563049509615,0.333333333333333,26625.1135436302,181.388024323301,6.2173182444239,114.427829393672,25.8072595766786,414.64420857412,0.125512274323177,7.88933441992919,21209.6692299344,143437.01304187,410.177786289121,1.66E-07,0.999993639463012,-1294.55809557038
2000,7.56843267466907,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006330920660942,0.000874288100546,25.0512999383541,1660,0.694268898630987,0.581854559121779,0.566672828637919,1.47E-05,0.4,4,0.879116781524958,17.0505574913613,0.333333333333333,23631.7814955713,163.435898149591,5.96399500141939,122.654114055205,22.3662498242888,389.945195484666,0.143797583385065,6.49226470130445,24053.3373747397,134247.522844007,461.173907574927,1.62E-07,0.999994328006335,-1294.55813636983
2000,7.73920349858567,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006388903355011,0.000909787703324,21.982866758495,1660,0.683428343900631,0.572699754549372,0.557192462621345,1.7E-05,0.4,4,0.9520298009074,17.0622755251998,0.333333333333333,18471.1534748661,177.623669711832,6.60045048551356,73.7310588138102,29.0504268128961,391.665951103879,0.123272939438475,9.3409719865675,20930.7258119329,148454.7003993,455.156888885074,1.7E-07,0.999993603723531,-1294.55850052712
2000,7.84143535170666,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006335873928486,0.000928074436161,22.4372908856185,1660,0.68069743927901,0.571866305256521,0.557695493859633,1.67E-05,0.4,4,0.955111912958491,17.0692557401132,0.333333333333333,22431.5997346971,160.906708424604,6.40339821690716,69.8813277069842,24.0767126873516,396.112694827774,0.127285395199239,7.59093226266755,21538.1623157749,133450.147546439,500.266791641932,1.73E-07,0.999994166889022,-1294.55863147587
2000,7.87080374309888,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006366128845459,0.000928074436161,22.379187669803,1660,0.679174238421449,0.573703312046282,0.551909420765683,1.7E-05,0.4,4,0.984726738306211,17.0410080751691,0.333333333333333,8455.98031934396,228.330925623745,6.66137353046405,82.2940446708535,27.1912977223639,375.215611337158,0.116824918718979,9.85481031357448,24820.0457937964,176112.102375396,393.331949292831,2.19E-07,0.999991076504506,-1294.55875820405
2000,7.95747450567966,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006299022147698,0.000937355180522,22.9643432155053,1660,0.679597921538164,0.574496492063177,0.560752632290164,1.64E-05,0.4,4,0.95476541949151,17.0864298254215,0.333333333333333,22610.7567655503,160.895968984843,6.58598154105748,66.8062360895507,24.2988455112415,391.247371529839,0.127347780130923,7.51345575964198,21438.8399538924,136331.739313249,481.533754086138,1.76E-07,0.999994228682406,-1294.55964568896
2000,8.04030941528482,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006339965449808,0.000985169715242,24.5028768883008,1660,0.671718173753477,0.566328444950772,0.543353470640664,1.59E-05,0.4,4,0.929627119715353,17.1027538768202,0.333333333333333,8727.98464366155,204.690110708349,6.76076570921539,93.1537687189231,24.9820183947063,381.717053558313,0.15147744112059,8.35915327318806,28204.1226977193,160784.03511424,500.275525846515,2.1E-07,0.999993639496829,-1294.5597099725
2000,8.17498709849898,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00630255190457,0.001004971626518,26.133458381682,1660,0.668116001789655,0.567032194287349,0.544790182874702,1.52E-05,0.4,4,0.957046799163456,17.1165517733317,0.333333333333333,8776.49350841886,202.707280456792,6.66812928560192,91.9986465059993,24.5206674015176,375.603842027924,0.15019111548618,8.39611172373738,26381.4121388357,169238.497183128,512.913140234967,2.11E-07,0.999993598086813,-1294.55978683751
2000,8.25717356152448,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006266905758276,0.001025171556211,26.3532144768983,1660,0.668681071521756,0.56182134520797,0.545749244408774,1.54E-05,0.4,4,0.919782565825971,17.1457677683269,0.333333333333333,8711.07124091636,208.004550521965,6.72912435136857,81.5392733868128,25.1635160104887,392.973007853175,0.148556197558152,8.34596431239867,28625.261784296,168609.512198543,502.815343574879,2.08E-07,0.99999365372837,-1294.55984315246
2000,8.39011980604517,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.014643110676813,0.000626234360248,21.1096006798709,1660,0.551084830533359,0.989487344192933,0.327651928754387,2.19E-05,0.4,4,0.672155707304076,17.1548766622717,0.333333333333333,8996.12498538572,139.558278819927,3.66066226165391,340.371600910591,39.0188694462848,23.443710099092,2.28666425061049,23.0995352337483,11.1003787498931,264072.15981214,1420.90311103885,0.005019016978831,0.992151261084449,-1294.55995072637
2000,8.4561881736372,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006419504551543,0.000995876830073,21.3258838563988,1660,0.703430708651942,0.579785402559806,0.486426540750771,1.97E-05,0.4,4,0.596948064179103,17.0250887214648,0.333333333333333,47477.0709092067,244.619732137821,10.00936375445,86.4699656925645,60.7738786175223,371.995955719309,5.5343788386935,12.7332595977023,245.739311944956,171186.234833059,508.247279078853,1.53E-08,0.99999778515849,-1294.56046182586
2000,8.60760036660223,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006343652597156,0.00103631342284,21.31276023553,1660,0.699139804251098,0.57800067069687,0.482836294423695,2.06E-05,0.4,4,0.566543978092462,17.0376736903756,0.333333333333333,41483.354753363,215.440766962158,9.71418319088658,94.9316256172541,51.2152726338399,367.476954333152,5.46570944574648,11.167074912159,270.561265260193,175045.360566413,520.679095769917,1.52E-08,0.999998097395322,-1294.56088518616
2000,8.70628147676606,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006286317402167,0.001078391903424,19.8907734215197,1660,0.68601487099416,0.57651500362064,0.477751913504334,2.27E-05,0.4,4,0.584932608860364,17.0295709460863,0.333333333333333,42919.6357944491,224.491054161585,9.71577287993905,106.117948174973,46.5530601049748,318.660033612308,5.49152597604875,11.9042573260615,250.800740050462,187762.435589845,543.399065532581,1.47E-08,0.999998084468352,-1294.56144619815
2000,8.80115905507125,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006107688272008,0.0008566077869,13.9690969232153,1660,0.942708150981898,0.260087323424605,0.92780313972986,1.15E-05,0.4,4,0.687835277803517,17.0426179171988,0.333333333333333,18260.954625509,274.911921219359,9.93268507321911,157.013310506048,78.3910342811823,440.327910504929,2.21683179069909,7.88045127106718,467.914576294649,133451.896668052,25901.2098867556,2.53E-09,0.999894150535619,-1294.56164298338
2000,8.91415847981894,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006216331723926,0.001264023301816,27.3396925558185,1660,0.749192628375707,0.262808158259003,0.794795313930174,8.32E-06,0.4,4,0.964977090283944,17.0783451774191,0.333333333333333,6066.96717309192,104.316772336746,19.305248185354,219.793093939991,33.0176896263283,298.028004521415,17.6779768186189,6.14153142380703,18.7376345200659,87853.0270667576,9154.35691130494,0.006809924904576,0.990624196754944,-1294.5617385622
2000,8.965430497922,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006107688272008,0.000783230613316,14.4873988618526,1660,0.963447525967076,0.283663691050985,0.933994346498386,1.23E-05,0.4,4,0.666200405535506,17.0249806934452,0.333333333333333,20127.0445758284,270.669789943658,8.85677223118628,157.570730385778,93.4174636248176,449.630044867254,1.98362216538065,8.04818078118483,410.004256069832,130098.91035254,22520.8681496209,2.84E-09,0.999859323636309,-1294.5618395719
2000,9.07591353142284,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006107688272008,0.00079106291945,14.0107089025541,1660,0.959350105680647,0.283765357220908,0.933379950510276,1.16E-05,0.4,4,0.656943284387158,17.0180706334906,0.333333333333333,20604.6916081237,281.598994244245,8.83415665896547,152.324545772712,98.3613669789023,437.432623481908,2.19919410361208,8.02900054597981,411.807883593594,141684.988490018,22822.8480160961,2.82E-09,0.999861246927883,-1294.56203289666
2000,9.1888032286718,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006216331723926,0.001264023301816,27.3396925558185,1660,0.749192628375707,0.235079009201197,0.888081672013292,7.54E-06,0.4,4,0.964977090283944,16.9715869096145,0.333333333333333,4640.36318116972,156.901519106128,14.3120511998847,240.374755096875,11.3553377203043,276.125140015037,15.4118404589663,6.63984215390142,129.970045457587,400832.620957741,15381.533470183,0.000313712107804,0.997251281061424,-1294.56223071566
2000,9.29878821837023,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006107688272008,0.000839729229389,15.5910447001288,1660,0.946231219923183,0.279168338155541,0.920522559880563,1.1E-05,0.4,4,0.651057719445534,17.0530243277445,0.333333333333333,19104.9097679002,269.374565082078,9.26781669033088,162.316483101996,81.1315371643483,441.093774285335,2.05601159883367,7.37652441775133,478.35010124183,129405.400910976,25536.9730185472,2.76E-09,0.999885605028135,-1294.56245188373
2000,9.37031236394752,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006107688272008,0.000865173864769,13.302602031689,1660,0.951763557385708,0.26298028850548,0.920135162510424,1.22E-05,0.4,4,0.74416046061896,17.0467782938932,0.333333333333333,20839.5145926813,268.201452309709,10.4568238610756,136.307858871561,72.1346793060825,396.914343533051,2.35847786979378,6.65074967785289,482.331973075927,146070.269104715,26800.2297157692,2.8E-09,0.999873940380825,-1294.56259996043
2000,9.43285453047681,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006216331723926,0.001264023301816,27.3396925558185,1660,0.829192628375707,0.230173393092289,0.81455603289976,7.42E-06,0.4,4,0.939476827982444,17.1128376698954,0.333333333333333,3612.31318648434,70.0035845658344,18.5948667150019,330.249532954738,21.9348727942028,169.949721973493,10.6540338043158,15.9739680184009,863.458522682988,115898.30899924,11437.1111658436,0.000381465701542,0.996920537735507,-1294.56261163774
2000,9.51169588897427,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006107688272008,0.000848126521683,16.0912784488607,1660,0.938489318839839,0.27817619905403,0.91142648854333,1.05E-05,0.4,4,0.850853202462688,16.9867563301476,0.333333333333333,18576.156560032,268.955632070325,9.97043222872199,159.661889573003,72.8919608803268,378.678024351547,2.05354327782438,7.13684339707313,506.256431074379,125306.456643855,26871.574508089,2.37E-09,0.999901772292626,-1294.56266543515
2000,9.68399380084109,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.006216331723926,0.001264023301816,27.3396925558185,1660,0.749192628375707,0.239804097286141,0.893328277124321,7.71E-06,0.4,4,0.964977090283944,16.958617300051,0.333333333333333,5321.11857770139,173.061069326091,16.0284681671673,234.717352557119,13.3145050287576,277.000816078119,14.521192178743,6.60830730777625,109.916529397914,314544.252638587,16530.228195872,0.000374921216802,0.996883714645753,-1294.56268678515
2000,1.19514916E-07,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.03700798407263,0.000744396042013,1.14848528620471,1660,0.99581263974089,0.997297287319596,0.992561298656575,0.000275506564155,0.4,4,1E-12,6.49588256531704,0.333333333333333,72.5723081991844,952.646750401004,8.28917956042369,666209.59176162,0.57576059944004,27513.0525353535,1.79406554986979,158.657461165675,52.7424260643587,2141.23851010095,42.3879426266979,0.999946460733632,5.14E-05,-1294.56289413097
2000,1.2680889944521,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.018111703182779,0.001291936915812,33.6599594660578,1660,0.068236293404754,0.95842421459182,0.958221449842794,2.4E-05,0.4,4,0.288400630664717,16.8822072272405,0.333333333333333,1799.76118156659,272.721006322452,3.32227808152687,33.5005027551617,9.69120561264736,49.9548909475054,669.741584380395,15.626875255277,1001.87330229875,1484.52255657547,200.293555072979,0.628346870706545,0.369338764217108,-1294.56301416591
2000,1.425984913911,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.018111703182779,0.001291936915812,33.6599594660578,1660,0.072434200451469,0.94557855663045,0.951404661797392,2.44E-05,0.4,4,0.288400630664717,17.0295741863516,0.333333333333333,1353.24456615467,184.798051213164,3.83154357378886,51.5064341736047,9.96281845827443,58.3739570906402,608.155369838782,7.52229757740329,280.728355444474,3264.86431124429,188.320746498345,0.943312983970697,0.055644632546187,-1294.56310168569
2000,1.47351448220198,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.018111703182779,0.001291936915812,33.6599594660578,1660,0.074629029159349,0.941756874002602,0.939583839641089,2.39E-05,0.4,4,0.288400630664717,17.0800851231672,0.333333333333333,1532.01746596633,128.866913917067,3.77297038157383,80.6686297420429,7.64524830828181,64.4242499372903,461.935995705785,9.04595913752743,308.247627934311,2960.48298354282,235.840327284683,0.928326343353458,0.070753089611727,-1294.56316814096
2000,1.65896525883897,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.064675118274201,0.001140329105275,30.949660492214,1660,0.041093306935816,0.980764645335275,0.997203479775508,2.72E-05,0.4,4,0.534990909103001,13.0471183688609,0.333333333333333,8697.44911616616,1630.0733989145,0.546531993152633,15.4957341636296,362.954982960768,5.28959158384789,230.166516769011,187.274567900823,656.267359608845,1905.38193794212,56.4466557548196,0.89721604209407,0.093610565397048,-1294.56334067014
2000,1.72894279960845,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.064675118274201,0.001140329105275,30.949660492214,1660,0.041919282405226,0.983582758578354,0.996154921785045,2.63E-05,0.4,4,0.534990909103001,13.2090546032636,0.333333333333333,3308.35180925514,1637.0358120825,0.414092363364333,21.0390477803778,212.593895411615,22.0332239066757,277.495523822392,95.5251199127957,922.600194936369,2647.82963601324,130.199137097868,0.918626865424166,0.071507578070806,-1294.56359835155
2000,1.84314810200541,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.448824461995896,0.99734981100277,0.993008452172119,9.66E-06,0.4,4,0.706586726635864,17.152363904307,0.333333333333333,9565.40763470921,145.094320896184,1.07792363974847,715.999806766206,109.406011534866,45.72873844038,5.76978142525379,12.7356208590393,65.3935378566044,96126.8733024199,8316.87352376306,0.000114185355549,0.995289443545052,-1294.56378429929
2000,1.96558084514215,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.060371094933872,0.001003601184691,84.9834477808003,1660,0.057459945024579,0.992174793587625,0.999908505735347,8.48E-06,0.4,4,0.733064806406269,16.7003652098494,0.333333333333333,18235.438985789,205.142759306451,0.027026014702109,415.611931685457,67.1036291240962,45.9891883999448,4.24394196163304,103.609532768353,0.000588758769288,557547.045159175,5574.82908846253,6.94E-05,0.999914038213156,-1294.56411741756
2000,2.04837645229623,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.009043058565862,0.000752132945905,35.3438432688178,1660,0.191896258013602,0.969454391962007,0.977361143328148,1.44E-05,0.4,4,0.814719560904081,17.1683004772252,0.333333333333333,3356.8707045444,4279.9855851544,18.8023630282788,229.459353954124,113.208224216764,135.360097949223,0.018191049113779,30.4452349240401,103.315894692428,71290.5683721323,928.937285274978,0.001109265104851,0.996048782730542,-1294.56466699704
2000,2.14779337391593,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.462424292018833,0.997150000824141,0.992577931378783,9.63E-06,0.4,4,0.706586726635864,17.0586856979718,0.333333333333333,7630.49258570311,153.011262279991,1.58195109622591,639.961562094387,216.532329910085,47.0275759745888,5.56125863556812,12.9459892965396,44.8122783970878,117862.704603575,4718.02810244885,0.000135104693144,0.994574688707067,-1294.56473042307
2000,2.27093037609826,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.481200572596209,0.996566288414629,0.99376953096452,9.73E-06,0.4,4,0.706586726635864,17.1940289499246,0.333333333333333,7962.52892778468,180.321140562067,1.64689451499676,687.761812056831,65.3713729670513,25.6432478398468,4.63578401937171,16.7540656052157,69.1102186632619,109692.543071816,10558.0878251325,0.000116829990429,0.995478861017766,-1294.56474357641
2000,2.3668894929816,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.490872704105393,0.997628835102073,0.991073084843996,1E-05,0.4,4,0.706586726635864,17.2224634763094,0.333333333333333,10584.5135942553,151.65096268257,1.50070732333661,669.507148596561,69.2494086362965,45.1719907257578,4.92389418125686,7.78678597773035,73.0525429449512,111917.779383347,10105.650466266,0.000125587886541,0.995226714755807,-1294.5651050557
2000,2.41706771064831,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.495781431146447,0.997232712451084,0.989902243498228,1.01E-05,0.4,4,0.706586726635864,17.2373761531976,0.333333333333333,8262.13987532824,131.235638597532,1.48031018834759,635.040316249652,130.664625681088,29.3707563147894,4.34907490979584,11.724539987939,68.7622393284976,122182.411452907,10451.3667839349,0.000118970824287,0.995487341525553,-1294.56521080028
2000,2.53624826446028,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.004767771953562,0.000480231160559,34.6794736993015,1660,0.496669439599119,0.991409866394682,0.97065817228527,1E-05,0.4,4,0.92269441727221,17.0900535325124,0.333333333333333,174720.385132744,1094.1989536088,0.67278867186922,377.688623556794,110.474461336109,30.1295008102072,11.6028399117298,37.0097582473509,129.650476486412,37832.009036717,2529.02711633074,0.000322698306608,0.988486270161405,-1294.56547919841
2000,2.62667196879208,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003611734784385,0.00039827608498,33.419022264508,1660,0.820287722203606,0.882517884920995,0.999904790974217,7.79E-06,0.4,4,0.604677814490893,17.1535404014675,0.333333333333333,6559.42402813012,322.28142865948,1.93474668296775,873.134215973093,25.3845606339337,122.261933152168,1.35770999444688,14.2263617305655,103.069025031241,131080.376056909,6653.47694831041,5.84E-05,0.998146080217253,-1294.56552500857
2000,2.8097082749159,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003555486412081,0.00039292653141,34.3146521326916,1660,0.854662214698957,0.892343175149357,0.999921140195741,7.56E-06,0.4,4,0.719438058698212,17.1555809736849,0.333333333333333,5647.92690689556,320.363283384597,2.35816150210288,819.624740319844,30.5294338488131,94.2046546650994,1.24848072289015,9.49543807442948,167.257013997512,166757.46277195,1879.08611662872,0.000116164232088,0.998663553373961,-1294.56556996075
2000,2.88509190778532,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003541062565508,0.00039292653141,34.219132470969,1660,0.858407035510739,0.897757404830285,0.999887425017262,7.41E-06,0.4,4,0.75689708291571,17.1295002021292,0.333333333333333,13411.5368270927,205.515746086398,2.68396085354595,799.521806007454,35.1410973243765,68.5691662332848,2.01807479146947,11.0005699366631,128.455063562974,145591.927292206,2186.71464848504,0.000137196662749,0.998371979449064,-1294.5656331181
2000,3.00683451991313,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003475847700823,0.000380527233595,26.6369963806765,1660,0.866592426776099,0.965278319353396,0.99783414722503,9.77E-06,0.4,4,0.991715751044766,17.1031824019197,0.333333333333333,15162.3844858732,377.83325321945,4.78494666414277,585.666864470926,19.4865359814063,61.4301051166634,1.68755064261262,7.6314554354553,739.456348765472,139939.563885356,11928.9836918345,0.000102869496517,0.999110588435359,-1294.56583587693
2000,3.0604045286785,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00344775944591,0.000456577469872,27.3693611992744,1660,0.74742715691868,0.989801704699177,0.964207926440812,1.17E-05,0.4,4,0.893792158432998,17.1133222639344,0.333333333333333,9714.22298030432,272.064951095808,3.05076945793709,419.81285762662,8.91344456809035,191.6786505207,0.770249431604068,13.4224577672959,281.007972177253,128474.635059148,5826.31498590496,0.000133296532413,0.998064370447412,-1294.56644283782
2000,3.20550594345082,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003454820341071,0.000399937946845,28.6435016821057,1660,0.858087210137203,0.951104530396763,0.997809988237793,9.82E-06,0.4,4,0.999669958183129,17.0740589412793,0.333333333333333,15519.2872039716,373.024811607908,4.20245024039144,560.724135672975,20.5665140139786,59.402572393983,1.40282977068166,7.07025890379047,414.361046249452,153047.716207092,19469.0330629006,6.16E-05,0.999451686811717,-1294.56661210273
2000,3.32042718887366,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.005658635889349,0.000312474573795,16.2171487397472,1660,0.715696316391084,0.992215126476761,0.998507081682353,1.46E-05,0.4,4,0.999999999999,17.1427087575039,0.333333333333333,8532.46082304814,272.866383473091,3.161346157419,488.066374272383,10.3069515288969,47.8562837348886,0.713608110530539,6.73448452406056,4850.34600954473,103286.937550789,123916.66667603,0.000141748874688,0.994125396990813,-1294.56670272689
2000,3.3681101201678,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.00348193001774,0.000443586793822,19.0358326351015,1660,0.799924687912451,0.980802348934029,0.965978010853578,1.68E-05,0.4,4,0.956566728128129,17.15520365492,0.333333333333333,8562.3609731896,116.89972944769,4.05022924776024,294.755618625419,19.4530179967835,178.631680949393,2.07011495754983,13.5237752497418,398.253335728431,128316.018407076,7977.22814796055,0.000242071471999,0.997526032577832,-1294.56737893276
2000,3.53820492516402,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003464466506609,0.000421601108751,15.2502763753461,1660,0.854005836366303,0.973858204235109,0.968509402267245,1.95E-05,0.4,4,0.996178875919396,17.0922737141078,0.333333333333333,7078.33925955253,180.869023100498,2.36179148533444,283.095907913518,14.5470196947757,150.613416545232,1.62063724962806,11.125391019522,484.763528155763,201587.817634164,13839.9344140872,0.000236750976761,0.998603193810922,-1294.56741363167
2000,3.54639978057484,0.5,0.02618,0.0068,0.001428,0.0034,0.000476,0.00136,0.000408,0.002739726027397,0.9,0.8,0.8,0.003464466506609,0.000430075291037,16.5758611099268,1660,0.847640006701778,0.973402540466571,0.960354935170013,1.86E-05,0.4,4,0.996178875919396,17.1272456825749,0.333333333333333,7611.77279265573,186.905221443567,2.33618602672671,280.772386311962,15.3928197446985,160.360145916857,1.63132139631652,11.9365782863632,547.938565784072,220635.567032046,12652.6676799272,0.000186094951199,0.998560093191174,-1294.56755604994
