"R0","amplitude","gamma","mu","sigma","rho","psi","S_0","E_0","I_0","R_0","LogLik"
40.55446210142,0.427530409274651,73.05,0.220424089902064,45.66,0.78339388373746,0.916770213807541,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4243.674898
27.3360691100274,0.287045145547944,73.05,0.03375059949625,45.66,0.45941779958874,0.930671608017748,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.675362
27.3688415482637,0.286424924084639,73.05,0.035472219267459,45.66,0.46230998758429,0.930430679613791,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.675556
27.3424276864602,0.286916254257619,73.05,0.034088105491213,45.66,0.459893442612264,0.930751828327597,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.678786
27.3619647955279,0.286538693255356,73.05,0.035121009175702,45.66,0.461715540618749,0.930538680075371,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.679048
27.3489774306779,0.286796126035721,73.05,0.034428986546125,45.66,0.460526705431608,0.930636626727479,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.680587
27.3553956498356,0.286664827784137,73.05,0.034773276411586,45.66,0.461120141679301,0.930569032213732,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.680698
29.6543631363005,0.382623841208455,73.05,0.003067355653983,45.66,0.386516776217185,1.07466738586353,0.181346056357863,0.001090598423274,4.16550833805411E-05,0.817521690135482,-4243.687992
28.3777848115202,0.306955403369318,73.05,0.068486905014004,45.66,0.53800562261976,0.907583273976021,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4243.688925
47.5014820781335,0.476055762354926,73.05,0.323116241310269,45.66,0.810254631908799,1.05290141528966,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4243.689563
31.1248168438293,0.3220108772286,73.05,0.103406254690134,45.66,0.487486971073158,1.16214052066131,0.716994673163304,0.001924897496309,5.33000024002958E-05,0.281027129337987,-4243.696538
43.1202005659561,0.442749490751529,73.05,0.266121278967969,45.66,0.930511563089867,0.764517046970209,0.699317882653768,0.003271176127993,0.000348433122414,0.297062508095825,-4243.705055
46.6660595934601,0.470767900919626,73.05,0.303730515065378,45.66,0.904336607473438,0.92674705843382,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4243.707981
43.2064622126345,0.439920898711745,73.05,0.266589701319335,45.66,0.706718206724475,1.07707550445383,0.130777684173526,0.000210094113564,7.24104444060552E-05,0.868939811268504,-4243.71093
31.7806450521376,0.332341701703527,73.05,0.12915533406074,45.66,0.603258697721206,0.90638289114148,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4243.718593
43.1303997935405,0.445203759615372,73.05,0.265704472022878,45.66,0.972118180540063,0.80781677089504,0.322152984938242,0.001410844182813,0.000125345394823,0.676310825484121,-4243.734292
43.10555047841,0.444964904083402,73.05,0.265363463746642,45.66,0.971341565022675,0.807945315404685,0.2988602064928,0.002031295861931,0.000136956767273,0.698971540877997,-4243.756816
28.1439590633158,0.298631703749355,73.05,0.064400557460392,45.66,0.57186757710542,0.843195853445246,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4243.792143
43.2189825982454,0.442152519410473,73.05,0.266680817708833,45.66,0.730777763712135,1.12075719367635,0.21623841813584,0.000688031330432,7.30000000809633E-06,0.78306625053372,-4243.793051
41.0202652878806,0.41905656370738,73.05,0.237252493868336,45.66,0.663060051249553,1.07624190844203,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4243.7937
43.2548061732279,0.442453607518285,73.05,0.267156862362992,45.66,0.7302689126129,1.12327437110903,0.130777685539421,0.000210094115758,7.2400000756175E-05,0.868939820344064,-4243.819303
43.159734561289,0.443094569315185,73.05,0.266653171867698,45.66,0.933073856009898,0.761995264728434,0.130777685539421,0.000210094115758,7.2400000756175E-05,0.868939820344064,-4243.826988
27.2748661384511,0.287807586082235,73.05,0.030859517211393,45.66,0.445763874280952,0.964616207563601,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.828702
27.4195930577365,0.284412763164441,73.05,0.042701968699534,45.66,0.506245561246241,0.882281057433954,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4243.852528
27.3867020073505,0.28593672522692,73.05,0.036547062983482,45.66,0.455859573831215,0.960449376048345,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.853386
27.3082404024189,0.2874084938399,73.05,0.032433662730408,45.66,0.449246005966174,0.962245698984147,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.864882
27.3796563181954,0.286039794958223,73.05,0.036185210874735,45.66,0.454642893577401,0.961604334741608,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4243.875618
27.4709498133975,0.277882722342766,73.05,0.048758089916529,45.66,0.484750379618367,0.929155480878905,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4243.875632
44.4741432165243,0.457871694115748,73.05,0.285165128838026,45.66,1,0.724786410997583,0.005199596902094,0.001718986735832,6.24000001134554E-05,0.99301901636196,-4243.893268
43.1380298225745,0.442918678163385,73.05,0.266363329305441,45.66,0.932327762428118,0.762553001259668,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685067,-4243.893534
43.0754670232768,0.440785224271297,73.05,0.264767623256842,45.66,0.726945032158767,1.12265815522212,0.141446542733226,0.000995851982191,7.12999980630039E-05,0.85748630528652,-4243.901057
28.4911662211017,0.304974676304997,73.05,0.074255048089498,45.66,0.536648909370756,0.907495529914653,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4243.948871
43.2019258197513,0.445976152689784,73.05,0.266662941171709,45.66,0.977056319577068,0.805873098056258,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685066,-4243.953163
43.0533180546844,0.442133852155336,73.05,0.265239383905374,45.66,0.929992913332765,0.762820486062458,0.322152984938242,0.001410844182813,0.000125345394823,0.676310825484122,-4243.959073
31.1156843234049,0.324365526190275,73.05,0.104880617241159,45.66,0.650210558860374,0.740446642560849,0.253721799421521,0.00136680241243,9.76999953941148E-05,0.744813698170655,-4243.967071
42.7986624366253,0.445895997126442,73.05,0.265498921432814,45.66,1,0.74734411896437,0.011464585520427,0.000310131736514,6.62000015985835E-05,0.98815908274146,-4243.97279
42.7971467253151,0.44611357893885,73.05,0.265590205463691,45.66,1,0.825532849103986,0.011464585520427,0.000310131736514,6.62000015985835E-05,0.98815908274146,-4243.97557
43.2375336722067,0.442322795528862,73.05,0.266923887668573,45.66,0.729677479590125,1.12409654308354,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685067,-4243.975949
43.6518260078235,0.43665976056599,73.05,0.286732509975764,45.66,0.846733899795934,0.920400091182995,0.130777684173526,0.000210094113564,7.24104444060552E-05,0.868939811268504,-4243.978811
31.0189139972143,0.328483817914475,73.05,0.104588544233062,45.66,0.683097071897345,0.793034261224961,0.314189342787157,0.003590012806026,0.000330638055167,0.68189000635165,-4243.997527
38.8084629934309,0.403455042883297,73.05,0.208551872797478,45.66,0.843511679747567,0.822250375140173,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4244.032115
47.9659996433309,0.483996109883889,73.05,0.321318934346321,45.66,0.944099186738702,0.923578582251793,0.025557210224002,0.000314709336253,0.000100616999754,0.97402746343999,-4244.038305
29.4558414595142,0.312815095770003,73.05,0.083091435749276,45.66,0.623928329384575,0.816471741415638,0.109282139948836,0.000745105499651,1.87457681729836E-05,0.88995400878334,-4244.040149
42.9713656043369,0.441353276737951,73.05,0.264158809019871,45.66,0.928570633594706,0.761577242560428,0.141446542733226,0.000995851982191,7.12999980630039E-05,0.85748630528652,-4244.051425
48.620696718343,0.487029834519974,73.05,0.33811955599586,45.66,0.851288302439946,1.03613221642853,0.025557210224002,0.000314709336253,0.000100616999754,0.97402746343999,-4244.06587
43.1583290359584,0.441585011811898,73.05,0.26586364904378,45.66,0.727934921891869,1.12449084845201,0.322152984938242,0.001410844182813,0.000125345394823,0.676310825484122,-4244.067229
29.992144219266,0.370370502563369,73.05,0.019733206779583,45.66,0.501269750112183,0.804206935507926,0.716994673163304,0.001924897496309,5.33000024002958E-05,0.281027129337987,-4244.073719
29.1461140639375,0.302709314341798,73.05,0.075514558994495,45.66,0.470830511093604,1.10582548019725,0.10928214495048,0.000745105533753,1.87000008558649E-05,0.889954049514911,-4244.091844
38.0147497374156,0.39831563629197,73.05,0.188541643627081,45.66,0.708894608950454,0.921537867508283,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4244.120177
43.1803514172736,0.439671289750219,73.05,0.266237915894582,45.66,0.703581259712421,1.08154708961269,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685066,-4244.138739
38.504462621262,0.394808262952416,73.05,0.203082039589151,45.66,0.625820646625834,1.05777517938197,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4244.139618
29.8654961616599,0.315519201465507,73.05,0.098451251396659,45.66,0.563256715477308,0.907596150055544,0.109282139948836,0.000745105499651,1.87457681729836E-05,0.88995400878334,-4244.143139
44.0896105618785,0.441570972393378,73.05,0.278573000061329,45.66,0.84784953439759,0.925495439369136,0.130777684173526,0.000210094113564,7.24104444060552E-05,0.868939811268504,-4244.156255
43.2231796815252,0.44218023948095,73.05,0.266725549020135,45.66,0.728097952103221,1.12699178707318,0.699317882653768,0.003271176127993,0.000348433122414,0.297062508095825,-4244.178433
43.1182353401456,0.442743890861521,73.05,0.266105452228678,45.66,0.933366523211212,0.760287687903468,0.21623841813584,0.000688031330432,7.30000000809633E-06,0.78306625053372,-4244.183977
50.0416347549081,0.502211175098279,73.05,0.369347829256089,45.66,0.999999973058019,0.93615474292033,0.025557210224002,0.000314709336253,0.000100616999754,0.97402746343999,-4244.205284
31.217715631921,0.330637066316614,73.05,0.107400211111037,45.66,0.690758020918923,0.790558484463799,0.253721811382765,0.001366802476865,9.76528568530406E-05,0.744813733283516,-4244.21304
41.1553860720517,0.426117868707271,73.05,0.239614777863592,45.66,0.920784919139645,0.807526401456085,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4244.218371
29.2728494146869,0.306170963847147,73.05,0.078863272447649,45.66,0.595623007667844,0.772889018043403,0.10928214495048,0.000745105533753,1.87000008558649E-05,0.889954049514911,-4244.231378
42.9204613921941,0.439267920314933,73.05,0.262703836900434,45.66,0.720287883963265,1.13013185504754,0.111920692048841,0.000708527895576,4.83000005135052E-05,0.887322480055069,-4244.25863
43.2131523110779,0.446189952515255,73.05,0.26682452514167,45.66,0.98141256679087,0.803359796711532,0.130777684173526,0.000210094113564,7.24104444060552E-05,0.868939811268504,-4244.268937
28.4827879723443,0.301676101261531,73.05,0.076047961531841,45.66,0.533670295140995,0.909184597057105,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4244.282801
30.1159871436972,0.354812117276406,73.05,0.033862389576696,45.66,0.52473020115304,0.816950142878859,0.716994640874387,0.001924897409624,5.33450336908809E-05,0.281027116682298,-4244.295354
31.1886970862324,0.322608619423184,73.05,0.104273993054887,45.66,0.485249707475644,1.17334879788357,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4244.306955
42.8137955105569,0.43985103261363,73.05,0.262087803458358,45.66,0.926028946228191,0.759056607768848,0.111920692048841,0.000708527895576,4.83000005135052E-05,0.887322480055069,-4244.309171
49.9898721193853,0.515413213709651,73.05,0.35143908525858,45.66,0.999999963115939,0.956342671489915,0.025557210224002,0.000314709336253,0.000100616999754,0.97402746343999,-4244.310949
42.189011078876,0.430204832343136,73.05,0.252955081618022,45.66,0.682071100504641,1.08368106145077,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4244.322705
28.4413724616756,0.299992561068959,73.05,0.075295011417664,45.66,0.513150916764916,0.941412441615599,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4244.363864
47.4621666794809,0.47542234988912,73.05,0.3225519779201,45.66,0.802232308820593,1.06245717126614,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4244.408082
28.16407266875,0.299276493267905,73.05,0.064852525458113,45.66,0.577586252876475,0.837392057105459,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4244.417983
31.1230968221951,0.321948223701395,73.05,0.103348716468801,45.66,0.484018359646864,1.17376192586793,0.716994673163304,0.001924897496309,5.33000024002958E-05,0.281027129337987,-4244.418234
43.2212099707362,0.442145655692437,73.05,0.266690299911983,45.66,0.725784585844545,1.13196476561311,0.21623841813584,0.000688031330432,7.30000000809633E-06,0.78306625053372,-4244.436397
31.8644746300395,0.341297676574577,73.05,0.127762215163712,45.66,0.614319511266295,0.902565685689085,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4244.443924
43.0581070476207,0.43851568601751,73.05,0.264607827119967,45.66,0.699466047387642,1.08432119075934,0.2988602064928,0.002031295861931,0.000136956767273,0.698971540877997,-4244.44521
31.6716162178581,0.34779899971547,73.05,0.114692222961883,45.66,0.621004317023368,0.901553083919241,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4244.447584
29.6597690450391,0.381734913214479,73.05,0.003823828483043,45.66,0.382689877442757,1.09596077922463,0.181346056357863,0.001090598423274,4.16550833805411E-05,0.817521690135482,-4244.46009
43.257204608254,0.442441609115354,73.05,0.267172730442607,45.66,0.725276104377856,1.13450711482012,0.130777685539421,0.000210094115758,7.2400000756175E-05,0.868939820344064,-4244.467857
31.2798249852022,0.326040197627851,73.05,0.107229093051315,45.66,0.656565115747668,0.735059618664609,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4244.482082
31.4222173460388,0.328800424127447,73.05,0.124228467787331,45.66,0.588882908068598,0.921322858433112,0.314189342787157,0.003590012806026,0.000330638055167,0.68189000635165,-4244.494706
43.1043708423485,0.445099878483328,73.05,0.265318925203995,45.66,0.9780024430721,0.804242968562332,0.431503009984452,0.005268050794341,0.000314821294687,0.56291411792652,-4244.505783
43.2068253458379,0.43979033422071,73.05,0.266564317016169,45.66,0.699720996756906,1.08863944006849,0.130777684173526,0.000210094113564,7.24104444060552E-05,0.868939811268504,-4244.5116
27.8791670281766,0.338087282509545,73.05,0.000155044831856,45.66,0.360443864939689,1.19745053648599,0.10928214495048,0.000745105533753,1.87000008558649E-05,0.889954049514911,-4244.518238
42.7971467253151,0.44611357893885,73.05,0.265590205463691,45.66,1,0.833788177595026,0.011464585520427,0.000310131736514,6.62000015985835E-05,0.98815908274146,-4244.539817
39.2350124153389,0.397622610780502,73.05,0.225523611086347,45.66,0.751315969021704,0.923126617772292,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4244.551893
42.7985623711755,0.445788410593341,73.05,0.265499539052326,45.66,1,0.73994467224195,0.011464585520427,0.000310131736514,6.62000015985835E-05,0.98815908274146,-4244.558868
41.0181946381378,0.418895681920815,73.05,0.237173063031387,45.66,0.656495100247082,1.08746568449186,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4244.579307
50.3181037442899,0.504254545971888,73.05,0.372696177420081,45.66,0.99999995181396,0.942439899307602,0.035514475967426,0.000881967380353,7.07719509137434E-05,0.963532784701307,-4244.59555
44.4735127699098,0.458624181250898,73.05,0.285203416663631,45.66,1,0.911174672107647,0.005199596902094,0.001718986735832,6.24000001134554E-05,0.99301901636196,-4244.595976
28.5082178202916,0.302136835010893,73.05,0.076808441147159,45.66,0.534620167667907,0.90915439443749,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4244.614276
42.7872825036468,0.42834048889779,73.05,0.274906349973586,45.66,0.826572107478649,0.922821439985366,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4244.614806
43.2401564511977,0.442311456100545,73.05,0.266936807245209,45.66,0.724684486576959,1.13533750851437,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685067,-4244.625561
43.1176188160828,0.442768947153862,73.05,0.266109750343407,45.66,0.935804586857067,0.756947571257632,0.699317882653768,0.003271176127993,0.000348433122414,0.297062508095825,-4244.642158
48.7352580240576,0.492627964484759,73.05,0.330748933910735,45.66,0.969796411557775,0.921583544539861,0.035514475967426,0.000881967380353,7.07719509137434E-05,0.963532784701307,-4244.675378
42.2819762484559,0.437206549829191,73.05,0.254480285299511,45.66,0.956657228499163,0.803851292755264,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4244.677432
31.3848824851738,0.332528551903972,73.05,0.109786084812542,45.66,0.698890913497896,0.787298036873049,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4244.682193
29.1424263662102,0.3026187972695,73.05,0.075410062890622,45.66,0.467482903929207,1.11688373499922,0.10928214495048,0.000745105533753,1.87000008558649E-05,0.889954049514911,-4244.696325
38.6592484925211,0.411302283987275,73.05,0.200820040084218,45.66,0.772153433199217,0.916467235283298,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4244.713418
43.1608040918401,0.441571994611104,73.05,0.265878532773432,45.66,0.722928375762758,1.13573575693653,0.322152984938242,0.001410844182813,0.000125345394823,0.676310825484122,-4244.717008
29.8969193653057,0.316090856909863,73.05,0.099435763910626,45.66,0.564501566864648,0.907845739667222,0.109282139948836,0.000745105499651,1.87457681729836E-05,0.88995400878334,-4244.722943
48.5852390277089,0.486433541336001,73.05,0.337619165170209,45.66,0.842859705386085,1.04553566619522,0.025557210224002,0.000314709336253,0.000100616999754,0.97402746343999,-4244.730119
31.8136200566393,0.332943825463336,73.05,0.130446887401348,45.66,0.60411126861125,0.908702021093052,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4244.784667
43.1573194694514,0.443111119211517,73.05,0.26664945041506,45.66,0.938350867762041,0.754450757156866,0.130777685539421,0.000210094115758,7.2400000756175E-05,0.868939820344064,-4244.784769
43.1332209602613,0.445455009769017,73.05,0.265703451403485,45.66,0.981839362345463,0.802406348528946,0.322152984938242,0.001410844182813,0.000125345394823,0.676310825484121,-4244.784971
43.1088814050545,0.445216614420929,73.05,0.265374568696917,45.66,0.981054980672902,0.802533372058571,0.2988602064928,0.002031295861931,0.000136956767273,0.698971540877997,-4244.806401
29.9988092464231,0.369567543720879,73.05,0.02047797304975,45.66,0.5047499230638,0.796244490601907,0.716994673163304,0.001924897496309,5.33000024002958E-05,0.281027129337987,-4244.811655
40.927708455246,0.434618458160657,73.05,0.227207138105131,45.66,0.827191249700946,0.917097322231636,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4244.822472
49.3942449802902,0.496852874368282,73.05,0.363306488884463,45.66,0.999999783042918,0.924680321466488,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4244.825024
43.2257418034906,0.442171620187536,73.05,0.26674475066889,45.66,0.723115498727581,1.13826170494391,0.699317882653768,0.003271176127993,0.000348433122414,0.297062508095825,-4244.833132
38.4949239327749,0.394544023192167,73.05,0.202863025517456,45.66,0.619624402599835,1.06804351866245,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4244.844044
43.1349662611149,0.442934908881481,73.05,0.266340856757363,45.66,0.937538573840144,0.755002971544226,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685067,-4244.847311
41.0200594775562,0.409430247663777,73.05,0.243825668776002,45.66,0.745765636623646,0.924379797214298,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4244.903911
43.0506382064583,0.442148369677403,73.05,0.265223965659942,45.66,0.93522676433755,0.755267807982631,0.322152984938242,0.001410844182813,0.000125345394823,0.676310825484122,-4244.911505
42.9229243345373,0.43925299612682,73.05,0.262715866598096,45.66,0.715322813671787,1.14143317359801,0.111920692048841,0.000708527895576,4.83000005135052E-05,0.887322480055069,-4244.918245
38.8201309149545,0.40377928383081,73.05,0.208706427902111,45.66,0.851946796545043,0.816810111095039,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4244.941917
43.1807319368799,0.43953633098421,73.05,0.266215511980034,45.66,0.696615108626159,1.09312202934182,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685066,-4244.951343
29.473498468979,0.313442777320799,73.05,0.083479601855479,45.66,0.630167612678421,0.811198730709011,0.109282139948836,0.000745105499651,1.87457681729836E-05,0.88995400878334,-4244.953905
28.5337378056767,0.302592533638407,73.05,0.077576525558631,45.66,0.535572927623359,0.909183648821038,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4244.962795
47.6483986122728,0.475043402174458,73.05,0.322011116557831,45.66,0.921697945415048,0.927766677769608,0.025557210224002,0.000314709336253,0.000100616999754,0.97402746343999,-4244.982863
41.7282386503725,0.440364823908207,73.05,0.234445980373005,45.66,0.815831391237232,0.917030342051782,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4244.9845
46.4819298756251,0.468443405982839,73.05,0.300723282242949,45.66,0.89621509993206,0.92991766591361,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4244.985252
28.4709941761686,0.310024957403011,73.05,0.070357062565805,45.66,0.54307385078671,0.907162973741125,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4245.00345
42.9685491649676,0.441373576355057,73.05,0.264145853622139,45.66,0.933828754980366,0.754036873822206,0.141446542733226,0.000995851982191,7.12999980630039E-05,0.85748630528652,-4245.014754
46.2973534612934,0.461380137544833,73.05,0.303428894063343,45.66,0.881243680935693,0.931799707603911,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4245.027958
43.2038747135195,0.446219610787115,73.05,0.266657428745365,45.66,0.986826882772838,0.800483362081054,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685066,-4245.028178
31.5006677473311,0.337774058623215,73.05,0.122743005452185,45.66,0.605938360623964,0.904492536977985,0.314189342787157,0.003590012806026,0.000330638055167,0.68189000635165,-4245.032062
31.1870098599744,0.322545665357348,73.05,0.104218391841328,45.66,0.481796855448,1.18508228586241,0.455640108089135,0.000380748020406,0.00010330189814,0.54387584199232,-4245.046213
43.2237359159994,0.442131486847752,73.05,0.266708701137328,45.66,0.720812488183491,1.14328441326925,0.21623841813584,0.000688031330432,7.30000000809633E-06,0.78306625053372,-4245.10014
31.1178809273505,0.32444277077907,73.05,0.10495424581039,45.66,0.653924053709867,0.733115487684009,0.253721799421521,0.00136680241243,9.76999953941148E-05,0.744813698170655,-4245.102574
28.1844791592958,0.299933251220757,73.05,0.06530934962361,45.66,0.583362115405239,0.831779507390789,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4245.105544
29.2773340748763,0.306290247264458,73.05,0.078982713545649,45.66,0.599167147437985,0.765236651528122,0.10928214495048,0.000745105533753,1.87000008558649E-05,0.889954049514911,-4245.107211
29.6501040939648,0.382967552723272,73.05,0.002678353285581,45.66,0.378900868755206,1.10190624826006,0.181346056357863,0.001090598423274,4.16550833805411E-05,0.817521690135482,-4245.122017
42.187814123919,0.430051538765302,73.05,0.252906893523501,45.66,0.675317921291724,1.09509933445973,0.085457800863005,0.000698019317449,0.000129372992303,0.913714806827243,-4245.135614
43.2594066547132,0.442428170552658,73.05,0.267185893101125,45.66,0.720269820651043,1.14585218596832,0.130777685539421,0.000210094115758,7.2400000756175E-05,0.868939820344064,-4245.136641
47.4207485369761,0.474764385682566,73.05,0.321947944662626,45.66,0.794289414673854,1.07206856602711,0.021219138835368,0.000864054452576,0.000122210379212,0.977794596332844,-4245.154505
31.1214101822523,0.321889865515869,73.05,0.103290451524622,45.66,0.480582734109976,1.18549954512661,0.716994673163304,0.001924897496309,5.33000024002958E-05,0.281027129337987,-4245.157693
43.1154277239753,0.442767118655341,73.05,0.266088180811174,45.66,0.93869642655112,0.752760087033137,0.21623841813584,0.000688031330432,7.30000000809633E-06,0.78306625053372,-4245.15778
30.3997344444047,0.330939667812569,73.05,0.059967942499002,45.66,0.55161295194547,0.836860961959359,0.716994640874387,0.001924897409624,5.33450336908809E-05,0.281027116682298,-4245.166492
44.4740344956842,0.457748421004621,73.05,0.285171153455837,45.66,1,0.717610307918399,0.005199596902094,0.001718986735832,6.24000001134554E-05,0.99301901636196,-4245.185569
42.7971467253151,0.44611357893885,73.05,0.265590205463691,45.66,1,0.842126059370976,0.011464585520427,0.000310131736514,6.62000015985835E-05,0.98815908274146,-4245.20019
31.0274430739614,0.32897459703098,73.05,0.104793575567236,45.66,0.689928042616318,0.788068977493545,0.314189342787157,0.003590012806026,0.000330638055167,0.68189000635165,-4245.200858
42.7983166699633,0.445660151777984,73.05,0.265519823496285,45.66,1,0.732618487368268,0.011464585520427,0.000310131736514,6.62000015985835E-05,0.98815908274146,-4245.257723
43.0581044522402,0.438374301834712,73.05,0.264583917595331,45.66,0.692540640977863,1.09592793907547,0.2988602064928,0.002031295861931,0.000136956767273,0.698971540877997,-4245.26442
42.8107547028755,0.439873564399117,73.05,0.262067342202821,45.66,0.931250487295676,0.75154119581074,0.111920692048841,0.000708527895576,4.83000005135052E-05,0.887322480055069,-4245.295156
43.2424100829587,0.442297837831261,73.05,0.266953984446699,45.66,0.71967741219413,1.14669088359952,0.225491910819792,0.000323121864828,0.000107016630313,0.774077950685067,-4245.29536
29.1395617044426,0.302539042028951,73.05,0.075335076829712,45.66,0.464204093619718,1.12805257234922,0.10928214495048,0.000745105533753,1.87000008558649E-05,0.889954049514911,-4245.322217
28.5596710395388,0.303064325255034,73.05,0.078352290814217,45.66,0.536536175920326,0.909253229862529,0.100113955112025,0.001526948138894,3.765919225765E-05,0.898321437556823,-4245.328636
29.9286732128112,0.316668925009162,73.05,0.100430121549732,45.66,0.565808338468209,0.908039939084115,0.109282139948836,0.000745105499651,1.87457681729836E-05,0.88995400878334,-4245.330523
43.2073489016435,0.439655969516802,73.05,0.26653981288796,45.66,0.692793066095947,1.10028445500968,0.130777684173526,0.000210094113564,7.24104444060552E-05,0.868939811268504,-4245.34396
37.931494508552,0.397211706094904,73.05,0.186674894680278,45.66,0.702501203501996,0.923573306333469,0.048152927551546,0.000633520359687,0.00012598025363,0.951087571835138,-4245.362522
43.2142497233114,0.44643988944957,73.05,0.266808509930279,45.66,0.991226692458779,0.798014758534012,0.130777684173526,0.000210094113564,7.24104444060552E-05,0.868939811268504,-4245.377301
43.1634627935444,0.441558644327363,73.05,0.265904713406262,45.66,0.717956899558564,1.1470931145059,0.322152984938242,0.001410844182813,0.000125345394823,0.676310825484122,-4245.386957
41.0157512537021,0.418726998858449,73.05,0.237084244633323,45.66,0.649995148759488,1.09875577953266,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4245.396043
48.5496890360577,0.485843082174349,73.05,0.337113853499069,45.66,0.834514559788203,1.05527235110745,0.025557210224002,0.000314709336253,0.000100616999754,0.97402746343999,-4245.424944
41.7443414317274,0.41784384934087,73.05,0.261049226452361,45.66,0.801379036022753,0.925624070641135,0.062472137426708,6.51226262598449E-05,0.000139783414952,0.937322956532081,-4245.44439
31.2264580990493,0.331135196823257,73.05,0.107605747935902,45.66,0.697665601128113,0.785666044649371,0.253721811382765,0.001366802476865,9.76528568530406E-05,0.744813733283516,-4245.449754
26.842748824428,0.310938380175857,73.05,0.000330670778473,45.66,0.354579213494973,1.11212186389751,0.098770827848594,0.001000254226596,1.13988378581701E-07,0.900228803936432,-4245.472646
31.4557222911232,0.329592859476102,73.05,0.125470752465204,45.66,0.597509115951699,0.907776087575786,0.314189342787157,0.003590012806026,0.000330638055167,0.68189000635165,-4245.479683
48.6149778455018,0.479765086401496,73.05,0.341525440494816,45.66,0.940444168294806,0.924221822114102,0.035514475967426,0.000881967380353,7.07719509137434E-05,0.963532784701307,-4245.498141
